"event","host_city","host_country","year","round","participant_name","song","participant_country","running_order","total_points","rank","qualified","winner","event_link"
"cannes 1959","Cannes","France",1959,"final","Birthe Wilke","Uh-jeg Ville Ønske Jeg Var Dig","Denmark",2,12,"5th",NA,FALSE,"https://eurovision.tv/event/cannes-1959"
"cannes 1959","Cannes","France",1959,"final","Domenico Modugno","Piove","Italy",3,9,"6th",NA,FALSE,"https://eurovision.tv/event/cannes-1959"
"cannes 1959","Cannes","France",1959,"final","Jacques Pills","Mon Ami Pierrot","Monaco",4,1,"11th",NA,FALSE,"https://eurovision.tv/event/cannes-1959"
"cannes 1959","Cannes","France",1959,"final","Teddy Scholten","Een Beetje","Netherlands",5,21,"1st",NA,TRUE,"https://eurovision.tv/event/cannes-1959"
"cannes 1959","Cannes","France",1959,"final","Alice and Ellen Kessler","Heut' Woll'n Wir Tanzen Geh'n","Germany",6,5,"8th",NA,FALSE,"https://eurovision.tv/event/cannes-1959"
"cannes 1959","Cannes","France",1959,"final","Brita Borg","Augustin","Sweden",7,4,"9th",NA,FALSE,"https://eurovision.tv/event/cannes-1959"
"cannes 1959","Cannes","France",1959,"final","Christa Williams","Irgendwoher","Switzerland",8,14,"4th",NA,FALSE,"https://eurovision.tv/event/cannes-1959"
"cannes 1959","Cannes","France",1959,"final","Ferry Graf","Der K. Und K. Kalypso Aus Wien","Austria",9,4,"9th",NA,FALSE,"https://eurovision.tv/event/cannes-1959"
"cannes 1959","Cannes","France",1959,"final","Pearl Carr and Teddy Johnson","Sing Little Birdie","United Kingdom",10,16,"2nd",NA,FALSE,"https://eurovision.tv/event/cannes-1959"
"cannes 1959","Cannes","France",1959,"final","Bob Benny","Hou Toch Van Mij","Belgium",11,9,"6th",NA,FALSE,"https://eurovision.tv/event/cannes-1959"
"hilversum 1958","Hilversum","Netherlands",1958,"final","Domenico Modugno","Nel Blu Dipinto Di Blu","Italy",1,13,"3rd",NA,FALSE,"https://eurovision.tv/event/hilversum-1958"
"hilversum 1958","Hilversum","Netherlands",1958,"final","Corry Brokken","Heel De Wereld","Netherlands",2,1,"9th",NA,FALSE,"https://eurovision.tv/event/hilversum-1958"
"hilversum 1958","Hilversum","Netherlands",1958,"final","André Claveau","Dors Mon Amour","France",3,27,"1st",NA,TRUE,"https://eurovision.tv/event/hilversum-1958"
"hilversum 1958","Hilversum","Netherlands",1958,"final","Solange Berry","Un Grand Amour","Luxembourg",4,1,"9th",NA,FALSE,"https://eurovision.tv/event/hilversum-1958"
"hilversum 1958","Hilversum","Netherlands",1958,"final","Alice Babs","Lilla Stjärna","Sweden",5,10,"4th",NA,FALSE,"https://eurovision.tv/event/hilversum-1958"
"hilversum 1958","Hilversum","Netherlands",1958,"final","Raquel Rastenni","Jeg Rev Et Blad Ud Af Min Dagbog","Denmark",6,3,"8th",NA,FALSE,"https://eurovision.tv/event/hilversum-1958"
"hilversum 1958","Hilversum","Netherlands",1958,"final","Fud Leclerc","Ma Petite Chatte","Belgium",7,8,"5th",NA,FALSE,"https://eurovision.tv/event/hilversum-1958"
"hilversum 1958","Hilversum","Netherlands",1958,"final","Margot Hielscher","Für Zwei Groschen Musik","Germany",8,5,"7th",NA,FALSE,"https://eurovision.tv/event/hilversum-1958"
"hilversum 1958","Hilversum","Netherlands",1958,"final","Liane Augustin","Die Ganze Welt Braucht Liebe","Austria",9,8,"5th",NA,FALSE,"https://eurovision.tv/event/hilversum-1958"
"hilversum 1958","Hilversum","Netherlands",1958,"final","Lys Assia","Giorgio","Switzerland",10,24,"2nd",NA,FALSE,"https://eurovision.tv/event/hilversum-1958"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Bobbejaan Schoepen","Straatdeuntje","Belgium",1,5,"8th",NA,FALSE,"https://eurovision.tv/event/frankfurt-1957"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Danièle Dupré","Tant De Peine","Luxembourg",2,8,"4th",NA,FALSE,"https://eurovision.tv/event/frankfurt-1957"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Patricia Bredin","All","United Kingdom",3,6,"7th",NA,FALSE,"https://eurovision.tv/event/frankfurt-1957"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Nunzio Gallo","Corde Della Mia Chitarra","Italy",4,7,"6th",NA,FALSE,"https://eurovision.tv/event/frankfurt-1957"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Bob Martin","Wohin, Kleines Pony","Austria",5,3,"10th",NA,FALSE,"https://eurovision.tv/event/frankfurt-1957"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Corry Brokken","Net Als Toen","Netherlands",6,31,"1st",NA,TRUE,"https://eurovision.tv/event/frankfurt-1957"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Margot Hielscher","Telefon, Telefon","Germany",7,8,"4th",NA,FALSE,"https://eurovision.tv/event/frankfurt-1957"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Paule Desjardins","La Belle Amour","France",8,17,"2nd",NA,FALSE,"https://eurovision.tv/event/frankfurt-1957"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Birthe Wilke and Gustav Winckler","Skibet Skal Sejle I Nat","Denmark",9,10,"3rd",NA,FALSE,"https://eurovision.tv/event/frankfurt-1957"
"frankfurt 1957","Frankfurt am Main","Germany",1957,"final","Lys Assia","L'enfant Que J'étais","Switzerland",10,5,"8th",NA,FALSE,"https://eurovision.tv/event/frankfurt-1957"
"lugano 1956","Lugano","Switzerland",1956,"final","Jetty Paerl","De Vogels Van Holland","Netherlands",1,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Lys Assia","Das Alte Karussell","Switzerland",2,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Fud Leclerc","Messieurs Les Noyés De La Seine","Belgium",3,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Walter Andreas Schwarz","Im Wartesaal Zum Großen Glück","Germany",4,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Mathé Altéry","Le Temps Perdu","France",5,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Michèle Arnaud","Ne Crois Pas","Luxembourg",6,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Franca Raimondi","Aprite Le Finestre","Italy",7,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Corry Brokken","Voorgoed Voorbij","Netherlands",8,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Lys Assia","Refrain","Switzerland",9,NA,"1st",NA,TRUE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Mony Marc","Le Plus Beau Jour De Ma Vie","Belgium",10,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Freddy Quinn","So Geht Das Jede Nacht","Germany",11,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Dany Dauberson","Il Est Là","France",12,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Michèle Arnaud","Les Amants De Minuit","Luxembourg",13,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"lugano 1956","Lugano","Switzerland",1956,"final","Tonina Torielli","Amami Se Vuoi","Italy",14,NA,"2nd",NA,FALSE,"https://eurovision.tv/event/lugano-1956"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Teya & Salena","Who The Hell Is Edgar?","Austria",1,120,"15th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Mimicat","Ai Coração","Portugal",2,59,"23rd",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Remo Forrer","Watergun","Switzerland",3,92,"20th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Blanka","Solo","Poland",4,93,"19th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Luke Black","Samo Mi Se Spava","Serbia",5,30,"24th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","La Zarra","Évidemment","France",6,104,"16th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Andrew Lambrou","Break A Broken Heart","Cyprus",7,126,"12th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Blanca Paloma","Eaea","Spain",8,100,"17th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Loreen","Tattoo","Sweden",9,583,"1st",NA,TRUE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Albina & Familja Kelmendi","Duje","Albania",10,76,"22nd",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Marco Mengoni","Due Vite","Italy",11,350,"4th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Alika","Bridges","Estonia",12,168,"8th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Käärijä","Cha Cha Cha","Finland",13,526,"2nd",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Vesna","My Sister's Crown","Czechia",14,129,"10th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Voyager","Promise","Australia",15,151,"9th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Gustaph","Because Of You","Belgium",16,182,"7th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Brunette","Future Lover","Armenia",17,122,"14th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Pasha Parfeni","Soarele şi Luna","Moldova",18,96,"18th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","TVORCHI","Heart Of Steel","Ukraine",19,243,"6th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Alessandra","Queen of Kings","Norway",20,268,"5th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Lord of the Lost","Blood & Glitter","Germany",21,18,"26th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Monika Linkytė","Stay","Lithuania",22,127,"11th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Noa Kirel","Unicorn","Israel",23,362,"3rd",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Joker Out","Carpe Diem","Slovenia",24,78,"21st",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Let 3","Mama ŠČ!","Croatia",25,123,"13th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"liverpool 2023","Liverpool","United Kingdom",2023,"grand final","Mae Muller","I Wrote A Song","United Kingdom",26,24,"25th",NA,FALSE,"https://eurovision.tv/event/liverpool-2023"
"turin 2022","Turin","Italy",2022,"grand final","We Are Domi","Lights Off","Czechia",1,38,"22nd",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","WRS","Llámame","Romania",2,65,"18th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","MARO","Saudade, Saudade","Portugal",3,207,"9th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","The Rasmus","Jezebel","Finland",4,38,"21st",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Marius Bear","Boys Do Cry","Switzerland",5,78,"17th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Alvan & Ahez","Fulenn","France",6,17,"24th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Subwoolfer","Give That Wolf A Banana","Norway",7,182,"10th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Rosa Linn","Snap","Armenia",8,61,"20th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Mahmood & BLANCO","Brividi","Italy",9,268,"6th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Chanel","SloMo","Spain",10,459,"3rd",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","S10","De Diepte","Netherlands",11,171,"11th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Kalush Orchestra","Stefania","Ukraine",12,631,"1st",NA,TRUE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Malik Harris","Rockstars","Germany",13,6,"25th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Monika Liu","Sentimentai","Lithuania",14,128,"14th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Nadir Rustamli","Fade To Black","Azerbaijan",15,106,"16th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Jérémie Makiese","Miss You","Belgium",16,64,"19th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Amanda Georgiadi Tenfjord","Die Together","Greece",17,215,"8th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Systur","Með Hækkandi Sól","Iceland",18,20,"23rd",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Zdob şi Zdub & Advahov Brothers","Trenulețul","Moldova",19,253,"7th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Cornelia Jakobs","Hold Me Closer","Sweden",20,438,"4th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Sheldon Riley","Not The Same","Australia",21,125,"15th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Sam Ryder","SPACE MAN","United Kingdom",22,466,"2nd",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Ochman","River","Poland",23,151,"12th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Konstrakta","In Corpore Sano","Serbia",24,312,"5th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"turin 2022","Turin","Italy",2022,"grand final","Stefan","Hope","Estonia",25,141,"13th",NA,FALSE,"https://eurovision.tv/event/turin-2022"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Elena Tsagrinou","El Diablo","Cyprus",1,94,"16th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Anxhela Peristeri","Karma","Albania",2,57,"21st",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Eden Alene","Set Me Free","Israel",3,93,"17th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Hooverphonic","The Wrong Place","Belgium",4,74,"19th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Manizha","Russian Woman","Russia",5,204,"9th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Destiny","Je Me Casse","Malta",6,255,"7th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","The Black Mamba","Love Is On My Side","Portugal",7,153,"12th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Hurricane","Loco Loco","Serbia",8,102,"15th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","James Newman","Embers","United Kingdom",9,0,"26th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Stefania","Last Dance","Greece",10,170,"10th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Gjon's Tears","Tout l'Univers","Switzerland",11,432,"3rd",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Daði og Gagnamagnið","10 Years","Iceland",12,378,"4th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Blas Cantó","Voy A Quedarme","Spain",13,6,"24th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Natalia Gordienko","SUGAR","Moldova",14,115,"13th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Jendrik","I Don't Feel Hate","Germany",15,3,"25th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Blind Channel","Dark Side","Finland",16,301,"6th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","VICTORIA","Growing Up Is Getting Old","Bulgaria",17,170,"11th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","The Roop","Discoteque","Lithuania",18,220,"8th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Go_A","Shum","Ukraine",19,364,"5th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Barbara Pravi","Voilà","France",20,499,"2nd",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Efendi","Mata Hari","Azerbaijan",21,65,"20th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","TIX","Fallen Angel","Norway",22,75,"18th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Jeangu Macrooy","Birth Of A New Age","Netherlands",23,11,"23rd",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Måneskin","Zitti E Buoni","Italy",24,524,"1st",NA,TRUE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Tusse","Voices","Sweden",25,109,"14th",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"rotterdam 2021","Rotterdam","Netherlands",2021,"grand final","Senhit","Adrenalina","San Marino",26,50,"22nd",NA,FALSE,"https://eurovision.tv/event/rotterdam-2021"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Michela","Chameleon","Malta",1,107,"14th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Jonida Maliqi","Ktheju tokës","Albania",2,90,"17th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Lake Malawi","Friend of a Friend","Czechia",3,157,"11th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","S!sters","Sister","Germany",4,24,"25th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Sergey Lazarev","Scream","Russia",5,370,"3rd",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Leonora","Love Is Forever","Denmark",6,120,"12th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Serhat","Say Na Na Na","San Marino",7,77,"19th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Tamara Todevska","Proud","North Macedonia",8,305,"7th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","John Lundvik","Too Late For Love","Sweden",9,334,"5th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Zala Kralj & Gašper Šantl","Sebi","Slovenia",10,105,"15th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Tamta","Replay","Cyprus",11,109,"13th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Duncan Laurence","Arcade","Netherlands",12,498,"1st",NA,TRUE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Katerine Duska","Better Love","Greece",13,74,"21st",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Kobi Marimi","Home","Israel",14,35,"23rd",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","KEiiNO","Spirit in the Sky","Norway",15,331,"6th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Michael Rice","Bigger Than Us","United Kingdom",16,11,"26th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Hatari","Hatrið mun sigra","Iceland",17,232,"10th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Victor Crone","Storm","Estonia",18,76,"20th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","ZENA","Like It","Belarus",19,31,"24th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Chingiz","Truth","Azerbaijan",20,302,"8th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Bilal Hassani","Roi","France",21,105,"16th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Mahmood","Soldi","Italy",22,472,"2nd",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Nevena Božović","Kruna","Serbia",23,89,"18th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Luca Hänni","She Got Me","Switzerland",24,364,"4th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Kate Miller-Heidke","Zero Gravity","Australia",25,284,"9th",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"tel aviv 2019","Tel Aviv","Israel",2019,"grand final","Miki","La Venda","Spain",26,54,"22nd",NA,FALSE,"https://eurovision.tv/event/tel-aviv-2019"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","MELOVIN","Under The Ladder","Ukraine",1,130,"17th",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Amaia y Alfred","Tu Canción","Spain",2,61,"23rd",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Lea Sirk","Hvala, ne!","Slovenia",3,64,"22nd",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Ieva Zasimauskaitė","When We're Old","Lithuania",4,181,"12th",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Cesár Sampson","Nobody But You","Austria",5,342,"3rd",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Elina Nechayeva","La Forza","Estonia",6,245,"8th",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Alexander Rybak","That's How You Write A Song","Norway",7,144,"15th",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Cláudia Pascoal","O Jardim","Portugal",8,39,"26th",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","SuRie","Storm","United Kingdom",9,48,"24th",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Sanja Ilić & Balkanika","Nova Deca","Serbia",10,113,"19th",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Michael Schulte","You Let Me Walk Alone","Germany",11,340,"4th",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
"lisbon 2018","Lisbon","Portugal",2018,"grand final","Eugent Bushpepa","Mall","Albania",12,184,"11th",NA,FALSE,"https://eurovision.tv/event/lisbon-2018"
